period,time_interval,variant,source,BEV,PHEV,HEV,PETROL,DIESEL,FLEXFUEL,OTHERS,TOTAL,notes
2024-07,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),8042.0,3940.0,,13990.0,31.0,,107.0,26110.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2024-08,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),9201.0,3767.0,,13880.0,48.0,,170.0,27066.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2024-09,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),12363.0,3565.0,,14452.0,84.0,,128.0,30592.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2024-10,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),10753.0,4950.0,,15792.0,70.0,,162.0,31727.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2024-11,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),13685.0,4879.0,,15374.0,70.0,,135.0,34143.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2024-12,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),17352.0,3368.0,,15773.0,48.0,,239.0,36780.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-01,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),11253.0,5226.0,,15859.0,31.0,,57.0,32426.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-02,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),10038.0,4201.0,,12783.0,30.0,,50.0,27102.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-03,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),11080.0,5934.0,,13383.0,55.0,,148.0,30600.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-04,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),9526.0,5314.0,,11348.0,40.0,,111.0,26339.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-05,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),10696.0,6330.0,,12286.0,53.0,,100.0,29465.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-06,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),12691.0,7009.0,,14369.0,51.0,,138.0,34258.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-07,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),9282.0,6669.0,,12160.0,77.0,,64.0,28252.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-08,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),8937.0,5409.0,,11237.0,38.0,,103.0,25724.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-09,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),12014.0,6156.0,,13414.0,16.0,,98.0,31698.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-10,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),13864.0,6657.0,,13264.0,19.0,,111.0,33915.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-11,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),17078.0,5644.0,,11828.0,10.0,,130.0,34690.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2025-12,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),30997.0,4336.0,,11872.0,12.0,,208.0,47425.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2026-01,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),6863.0,7649.0,,12888.0,15.0,,11.0,27426.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2026-02,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),6675.0,5129.0,,9585.0,13.0,,11.0,21413.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2026-03,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),10944.0,7139.0,,12360.0,16.0,,88.0,30547.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
2026-04,monthly,Whole,duurzamemobiliteit.databank.nl (RDW),9457.0,5767.0,,9376.0,16.0,,111.0,24727.0,workspace_guid=a7d36cf5-9dd3-4eca-96e9-9e1b991af9ba
